City,Eq_Latitude,Eq_Longitude,Magnitude,Depth
Kütahya,39.1925,29.1958,4.3,10.0
Kütahya,39.2575,29.1705,4.4,33.2
Kütahya,39.2014,29.105999999999998,4.2,10.0
Kütahya,39.26,29.180999999999997,4.4,15.7
Kütahya,39.3075,29.1166,4.2,19.9
Manisa,39.0021,28.77,4.3,10.0
Kütahya,39.2556,28.7605,4.2,10.0
Kütahya,39.321,29.081999999999997,4.8,32.6
Muğla,36.9482,27.9381,4.3,30.7
Ardahan,40.972,42.903999999999996,4.8,38.4
Ardahan,40.926,42.869,5.0,35.0
Erzurum,40.731,42.119,4.5,35.0
Erzurum,40.786,42.126000000000005,4.5,35.0
Adıyaman,37.9,37.73,4.0,10.0
Iğdır,39.801,43.691,4.6,25.0
Ardahan,41.01,42.97,5.1,25.0
İzmir,38.2368,26.3766,4.5,10.0
Manisa,39.0961,28.6673,4.3,17.0
Muğla,36.8157,27.9302,4.7,38.9
Muğla,36.79,27.75,4.0,3.0
Çanakkale,40.387,26.2604,4.1,10.0
Kütahya,39.1053,29.61,4.1,27.0
Diyarbakır,38.6001,40.7395,4.3,67.6
Van,38.61,43.2,5.0,56.0
Muğla,36.7961,27.9205,4.6,31.1
Bingöl,38.8339,40.2701,4.1,62.1
Diyarbakır,38.4682,40.2827,4.5,40.4
Bingöl,38.61,40.525999999999996,4.5,31.8
Ankara,40.33,32.67,4.0,10.0
Kars,40.5489,43.2171,4.7,23.3
Diyarbakır,38.441,40.672,4.7,31.9
Bingöl,38.647,40.7504,4.7,44.9
Diyarbakır,38.5386,40.441,4.3,51.1
Afyonkarahisar,38.7106,31.0064,4.3,23.0
Çorum,40.088,35.003,4.6,35.9
Bingöl,38.701,40.8126,4.2,41.7
Bingöl,38.7059,40.5043,4.4,39.5
Diyarbakır,38.45,40.6629,4.6,50.2
Bingöl,38.6803,40.648,4.6,38.3
Ankara,40.2571,33.3368,4.1,18.0
Ankara,40.3626,33.396,4.4,3.3
Diyarbakır,38.402,40.632,4.5,23.5
Bingöl,38.7352,40.7642,4.2,69.8
Bingöl,38.7065,40.8194,4.4,51.5
Diyarbakır,38.4065,40.4721,4.6,37.7
Bingöl,38.7596,40.779,4.4,51.4
Bingöl,38.6385,40.8275,4.2,28.7
Diyarbakır,38.5096,40.6364,4.3,34.6
İzmir,38.3954,27.4019,4.3,16.0
Diyarbakır,38.437,40.575,4.6,29.5
Diyarbakır,38.3711,40.2787,4.2,33.0
Bingöl,38.8,40.7,4.0,58.0
Diyarbakır,38.3781,40.4197,4.3,32.4
Diyarbakır,38.4221,40.9003,4.2,31.4
Diyarbakır,38.461999999999996,40.556999999999995,4.4,46.0
Diyarbakır,38.367,40.59,4.8,7.4
Diyarbakır,38.444,40.84,5.0,50.0
Diyarbakır,38.4999,40.5434,4.2,48.0
Diyarbakır,38.534,40.641999999999996,4.9,50.1
Bingöl,38.6247,40.7685,4.4,165.9
Diyarbakır,38.5132,40.7741,6.6,31.9
Antalya,37.0382,31.1591,4.2,107.0
Ankara,39.449,32.132,4.5,4.8
Samsun,40.878,36.058,4.7,27.7
Erzurum,39.8786,41.285,4.0,50.0
Van,39.2748,43.8607,4.1,52.8
Kahramanmaraş,38.269,37.6391,4.2,27.7
Karabük,41.09,32.31,4.0,10.0
Muğla,36.7392,28.2267,4.1,34.3
Antalya,36.9001,31.4702,4.1,10.0
Edirne,40.3994,26.0428,4.4,20.0
Çanakkale,40.2796,26.2436,4.0,36.0
Edirne,40.5674,26.3606,4.5,10.0
Edirne,40.4847,26.0827,4.5,5.0
Çanakkale,40.376,26.239,4.7,25.3
Edirne,40.422,26.147,5.5,3.3
Edirne,40.475,26.118000000000002,5.9,2.0
Edirne,40.429,26.156,4.8,10.8
Edirne,40.4796,26.0294,4.5,2.0
Çanakkale,40.361999999999995,26.1443,4.3,5.0
Gümüşhane,39.958,39.2717,4.2,10.0
Kütahya,39.1415,28.9968,4.2,15.1
Erzurum,40.59,41.979,4.8,35.0
Hatay,36.781,36.483000000000004,4.8,44.8
Denizli,37.7475,29.1789,4.1,10.0
Burdur,37.5388,29.9084,4.6,23.9
Çanakkale,39.478,26.378,4.5,15.0
Çanakkale,39.5269,26.3578,4.2,10.0
Konya,37.7941,31.8651,4.3,31.5
Iğdır,39.8029,44.2607,4.4,75.3
Kütahya,39.1629,29.2997,4.1,15.8
Erzincan,39.7576,39.1273,4.1,24.4
Uşak,38.7448,29.4597,4.1,10.0
İstanbul,40.7932,28.2905,4.6,7.6
Osmaniye,37.3995,36.0643,4.2,58.7
Çankırı,40.8308,33.8604,4.1,10.0
Kütahya,38.8447,29.2841,4.2,18.8
Antalya,37.2223,30.246,4.2,10.0
Antalya,37.0007,30.1942,4.2,10.0
Elazığ,38.7917,38.7715,4.4,11.0
Hatay,36.7855,36.595,4.4,10.0
Bingöl,39.047,40.6469,4.2,17.3
Muğla,36.634,28.480999999999998,4.9,53.8
Elazığ,38.7461,39.174,4.5,75.4
Muğla,36.7252,29.2174,4.4,36.9
Burdur,37.2712,29.5778,4.1,7.8
Van,38.496,43.934,4.4,10.0
Van,38.7638,44.1275,4.4,55.3
İzmir,38.3238,27.4775,4.1,43.9
Hakkari,37.53,43.35,4.0,24.0
İzmir,38.5356,27.1865,4.3,36.0
Burdur,37.4605,29.6758,4.6,10.0
Balıkesir,39.53,27.01,4.0,10.0
Balıkesir,39.7022,26.8778,4.2,37.0
Burdur,37.3307,29.6766,4.5,4.9
Çanakkale,39.7894,26.791999999999998,4.3,10.0
Manisa,38.6452,27.3134,4.1,10.0
İzmir,38.548,27.283,5.2,11.3
Burdur,37.25,29.6,4.0,34.0
Burdur,37.414,29.7376,4.4,21.3
Adıyaman,37.87,37.86,4.0,28.0
Yalova,40.5,28.94,4.0,18.0
Van,38.2834,42.9172,4.3,27.7
Balıkesir,39.7437,26.8157,4.2,28.8
Burdur,37.3215,29.7522,4.4,17.3
Bilecik,40.364000000000004,29.8804,4.2,8.1
Isparta,37.8884,31.0606,4.4,22.7
Van,37.942,42.943999999999996,4.4,35.0
Denizli,37.371,29.0515,4.3,19.0
Bolu,40.7,32.41,4.0,5.0
Denizli,37.5829,29.4268,4.3,10.0
Antalya,36.8496,30.3566,4.5,35.4
Elazığ,38.512,39.641,4.7,41.7
Siirt,37.99,42.693000000000005,4.7,35.0
Çorum,40.9061,34.5975,4.2,19.0
Muğla,37.118,28.5622,4.0,18.0
Konya,38.1739,31.6726,4.1,10.0
Uşak,38.8029,29.2161,4.5,42.7
Kastamonu,41.17,33.82,4.0,33.0
Balıkesir,40.62,27.54,4.1,6.0
Balıkesir,40.72,27.49,4.2,5.0
Uşak,38.7836,29.2497,4.1,10.0
Malatya,38.3047,37.9092,4.1,56.3
Kütahya,38.8887,29.2113,4.5,5.1
Konya,38.7,32.975,4.6,38.2
Antalya,37.1465,30.5452,4.3,31.9
İzmir,38.2877,26.9419,4.4,17.3
Balıkesir,39.1658,28.3922,4.2,7.0
Antalya,37.1465,30.2126,4.2,32.4
Erzurum,39.9932,40.3202,4.4,33.0
Kütahya,39.2491,29.1446,4.1,18.4
Burdur,37.4408,29.7935,4.2,28.0
Uşak,38.83,29.87,4.0,30.0
Kütahya,38.92,29.39,4.0,18.0
Kırıkkale,40.222,33.866,4.7,32.8
Kütahya,39.2465,28.7278,4.2,38.3
Burdur,37.577,29.7643,4.3,33.9
Bitlis,38.1301,42.3792,4.1,19.5
Aydın,37.609,27.0772,4.0,10.0
Kütahya,39.149,29.378,4.6,38.7
Kütahya,39.11,29.21,4.0,51.0
Manisa,39.1624,27.9848,4.6,30.4
Denizli,37.7169,29.6194,4.1,10.0
Denizli,37.0004,29.1438,4.4,10.0
Ankara,39.4554,32.4318,4.4,33.0
Konya,37.7889,32.7433,4.3,40.9
Konya,37.8465,32.8098,4.5,33.7
Konya,37.8826,32.1478,4.3,10.0
Konya,37.7601,32.7154,4.2,43.5
Konya,37.7144,32.5637,4.3,10.0
Muğla,36.8737,28.7796,4.1,10.0
Kütahya,38.9722,29.9521,4.2,18.3
Erzincan,39.5431,40.5798,4.2,40.2
Van,38.227,43.294,4.9,15.0
Kütahya,39.1593,29.1688,4.2,19.7
Antalya,36.5453,32.2483,4.3,43.1
Bilecik,40.2583,30.0415,4.1,33.0
Kütahya,39.0247,29.8768,4.4,33.6
Çanakkale,39.49,26.37,4.0,28.0
Kütahya,38.937,29.8429,4.3,10.0
Kütahya,38.952,29.995,4.8,32.0
Bitlis,38.8728,42.8777,4.6,10.0
Adana,37.9639,36.1398,4.5,10.0
Çanakkale,39.4617,26.3664,4.2,10.3
Çanakkale,39.454,26.336,4.8,12.8
Çanakkale,39.4364,26.3374,4.1,27.0
Çanakkale,39.451,26.383000000000003,5.0,11.0
Muğla,36.6826,27.3595,4.1,10.0
Muğla,36.8042,27.5166,4.1,10.0
Muğla,36.673,27.5136,4.4,55.1
Kars,40.301,42.177,4.6,35.0
Erzurum,40.6637,42.37,4.9,22.3
Kütahya,39.325,29.497,5.5,41.4
Konya,38.104,32.0866,4.4,49.6
Afyonkarahisar,39.0946,31.4769,4.2,28.2
Bursa,40.4014,28.9993,4.1,6.0
Burdur,37.4087,29.6466,4.4,9.7
Erzurum,40.01,41.87,4.4,43.0
Balıkesir,39.52,27.78,4.1,10.0
Elazığ,39.1119,40.1118,4.3,70.8
Burdur,37.6231,29.8745,4.2,21.2
Kütahya,39.046,29.744,5.0,30.9
Isparta,37.9249,30.2784,4.5,33.0
Muğla,36.628,28.471999999999998,4.8,59.3
Antalya,37.1633,30.159000000000002,4.2,31.0
Antalya,37.2403,30.3271,4.4,10.5
Kütahya,38.9291,29.6144,4.5,29.9
Antalya,36.7736,30.1209,4.4,21.6
Kütahya,38.9375,29.9244,4.7,25.6
Burdur,37.6401,30.1349,4.4,15.6
Antalya,37.243,30.134,4.7,35.5
Antalya,37.287,30.158,4.8,47.6
Van,38.5752,44.141999999999996,4.3,17.4
Antalya,37.301,30.206,5.2,52.0
Antalya,37.289,30.155,4.9,45.7
Antalya,37.2393,30.1925,4.5,23.5
Antalya,37.2031,30.149,4.4,37.1
Muğla,36.8116,28.7915,4.6,10.0
Gaziantep,37.114000000000004,36.791,4.6,41.3
Burdur,37.575,30.1689,4.4,10.0
Burdur,37.5071,29.7104,4.8,11.0
Uşak,38.8663,29.9111,4.6,19.6
Muğla,36.8741,28.8993,4.2,10.0
Bingöl,38.7206,40.2772,4.5,25.5
Gaziantep,37.2045,36.8007,4.6,34.3
Gaziantep,37.16,36.832,5.8,7.1
Muğla,36.7931,29.392,4.0,40.4
Gaziantep,37.1693,36.9053,4.5,10.0
Kahramanmaraş,37.3295,36.7206,4.5,12.4
Gaziantep,37.133,36.856,5.5,40.8
Burdur,37.461999999999996,29.866,4.7,31.2
Burdur,37.606,29.892,4.8,24.1
Burdur,37.1618,29.6368,4.7,33.7
Muğla,37.0253,29.041999999999998,4.7,2.7
Kütahya,39.008,29.658,4.9,15.0
Burdur,37.4604,29.8506,4.3,12.0
Burdur,37.515,29.845,4.8,28.8
Burdur,37.474000000000004,29.836,4.8,20.6
Burdur,37.5635,29.8206,4.6,6.7
Burdur,37.5463,29.776999999999997,4.5,23.8
Tunceli,39.3286,39.9818,4.4,33.0
Uşak,38.8902,29.7388,4.6,33.0
Kütahya,39.05,29.69,4.8,13.0
Kütahya,39.025999999999996,29.73,5.5,11.8
Bingöl,39.3805,40.594,4.4,62.4
Tunceli,38.8081,39.5138,4.2,33.0
Burdur,37.4758,29.8926,4.5,2.0
Bingöl,38.9848,40.6044,4.6,33.0
Burdur,37.481,29.9517,4.7,34.9
Bursa,39.96,28.72,4.1,3.0
Burdur,37.6121,30.1186,4.5,6.3
Burdur,37.5972,30.0218,4.4,9.5
Burdur,37.5613,29.6747,4.2,33.0
Burdur,37.5791,30.1244,4.4,33.0
Burdur,37.6948,30.1352,4.4,13.6
Bingöl,39.234,40.6113,4.4,49.7
Bingöl,39.033,40.648,4.7,46.1
Bingöl,38.9171,40.6465,4.7,25.7
Bingöl,38.955999999999996,40.3391,4.3,80.4
Bingöl,38.85,40.52,6.8,3.0
Burdur,37.463,29.701999999999998,4.8,14.2
Burdur,37.603,29.985,4.8,29.4
Burdur,37.5583,29.9992,4.4,15.2
Burdur,37.679,29.866,4.8,43.2
Burdur,37.5651,30.03,4.4,10.0
Burdur,37.539,29.6215,4.2,10.0
Denizli,37.4366,29.583000000000002,4.2,4.3
Burdur,37.519,29.776,4.8,23.2
Burdur,37.519,29.906999999999996,4.4,39.3
Burdur,37.5385,29.9493,4.7,18.1
Burdur,37.6412,29.9091,4.6,29.0
Burdur,37.6234,29.8841,4.5,13.8
Burdur,37.5442,29.7713,4.5,27.6
Burdur,37.5716,30.064,4.3,33.0
Burdur,37.4166,30.0474,4.2,10.0
Burdur,37.6122,29.9562,4.5,33.9
Burdur,37.455,29.61,4.6,16.4
Burdur,37.649,29.996,4.6,18.3
Burdur,37.5088,29.9042,4.4,23.8
Burdur,37.5723,29.7328,4.2,10.0
Burdur,37.555,29.9311,4.6,32.6
Burdur,37.6234,29.9124,4.4,46.0
Burdur,37.63,30.006999999999998,4.7,25.4
Burdur,37.514,29.8348,4.5,10.0
Burdur,37.5936,30.063000000000002,4.5,13.2
Burdur,37.588,29.936999999999998,4.6,38.5
Burdur,37.489000000000004,29.764,4.8,19.2
Burdur,37.559,29.908,4.4,39.1
Burdur,37.504,29.86,4.7,30.9
Burdur,37.4911,29.6955,4.5,40.0
Burdur,37.4958,29.5678,4.4,48.9
Burdur,37.583,29.956,4.6,25.2
Burdur,37.6323,30.1028,4.5,43.3
Burdur,37.509,29.6175,4.4,19.4
Burdur,37.524,29.668000000000003,5.2,11.1
Burdur,37.525999999999996,29.749000000000002,5.3,29.8
Burdur,37.6588,30.1449,4.5,33.0
Burdur,37.5601,30.089000000000002,4.5,15.0
Burdur,37.56,29.747,5.9,26.8
Kütahya,39.062,29.74,4.7,37.3
Tekirdağ,40.868,28.017,4.6,6.9
Balıkesir,39.19,28.52,4.3,5.0
Adana,37.7561,36.183,4.4,59.6
Kütahya,38.9064,29.0571,4.4,13.5
Ordu,41.091,37.121,4.8,9.7
Kütahya,39.025999999999996,29.804000000000002,4.5,43.0
Uşak,38.842,29.12,4.6,10.4
Burdur,37.514,29.802,4.8,44.0
Burdur,37.369,29.7451,4.2,26.0
Burdur,37.4855,29.8265,4.8,34.1
Denizli,37.0563,29.0935,4.4,8.5
Muğla,37.0472,28.997,4.5,12.2
Balıkesir,39.623000000000005,27.343000000000004,5.4,10.4
Antalya,37.227,30.323,4.5,47.0
Denizli,37.815,29.42,4.5,42.2
Kütahya,39.191,29.361,4.9,34.5
Antalya,37.1279,30.2784,4.5,29.8
Antalya,37.0399,30.381999999999998,4.6,30.8
Muğla,37.0776,28.9926,4.4,25.9
Denizli,37.0651,29.0359,4.4,6.6
Denizli,37.11,29.0,4.4,38.0
Muğla,36.96,28.94,5.1,23.0
Muğla,37.09,28.91,4.4,23.0
Muğla,37.06,29.02,4.4,7.0
Kütahya,39.09,29.41,4.5,27.0
Kütahya,39.355,29.255,4.8,33.1
Kütahya,39.27,29.4,4.7,26.0
Kütahya,39.1,29.6,4.0,10.0
Erzincan,39.816,38.935,4.7,40.4
Siirt,38.0,42.7,4.1,53.0
Muğla,36.88,28.92,4.5,10.0
Muğla,36.74,29.55,4.5,44.0
Kütahya,39.32,29.28,4.0,10.0
Manisa,39.0,28.9,4.1,64.0
Çanakkale,39.92,26.16,4.0,10.0
Muğla,36.86,28.8,4.1,28.0
Muğla,37.01,29.01,4.6,11.0
Amasya,40.61,35.79,4.2,33.0
Kahramanmaraş,38.28,36.98,4.6,34.0
Adıyaman,38.01,38.24,4.5,33.0
Muğla,37.09,28.59,4.6,24.0
Edirne,41.8,26.6,4.4,85.0
Uşak,38.8,30.0,4.2,27.0
Erzincan,39.71,38.82,4.2,15.0
Balıkesir,39.7,28.54,4.0,10.0
Kütahya,39.24,29.32,4.2,37.0
Kütahya,38.97,29.52,4.8,10.0
Bursa,40.2,28.5,4.0,10.0
Erzincan,39.575,38.809,5.3,9.3
Kütahya,38.97,29.24,4.7,53.0
Kütahya,39.01,29.36,4.3,34.0
Elazığ,38.32,39.45,4.4,27.0
Kütahya,39.08,30.01,4.5,41.0
Samsun,40.909,35.983000000000004,4.5,39.2
Manisa,39.16,28.6,4.2,12.0
Bursa,39.9,28.8,4.0,62.0
Kayseri,38.836999999999996,36.785,4.7,34.4
Kütahya,39.2,29.7,4.4,212.0
Uşak,38.85,29.87,4.2,47.0
Sivas,38.85,36.88,4.0,33.0
Kütahya,39.25,29.17,4.4,23.0
Kütahya,39.07,30.2,4.1,37.0
Kütahya,39.15,29.46,4.4,43.0
Uşak,38.8,30.0,4.2,10.0
Kütahya,39.0,29.7,4.3,54.0
Balıkesir,39.4,28.8,4.3,10.0
Kütahya,39.23,29.42,4.3,18.0
Kütahya,39.11,29.68,4.5,21.0
Kütahya,39.23,29.6,4.1,59.0
Kütahya,38.95,30.03,4.6,34.0
Kütahya,38.92,29.44,4.4,59.0
Kütahya,39.25,28.9,4.3,33.0
Kütahya,38.99,30.0,4.6,49.0
İzmir,38.13,28.1,4.0,36.0
Kütahya,39.05,30.06,4.0,33.0
Ardahan,41.1,43.0,4.3,30.0
Kütahya,38.84,30.0,4.2,35.0
Kütahya,39.02,29.1,5.1,38.0
Kütahya,38.97,28.99,4.5,51.0
Uşak,38.6,29.3,5.0,33.0
Kütahya,38.95,29.9,4.2,20.0
Kütahya,39.36,29.32,4.5,10.0
Kütahya,39.61,29.37,4.1,56.0
Kütahya,39.0,29.1,4.7,33.0
Kütahya,38.95,29.96,4.0,13.0
Bilecik,39.93,30.07,4.1,35.0
Kütahya,38.93,29.99,4.5,37.0
Kütahya,38.99,29.5,4.2,38.0
Kütahya,38.91,30.01,4.3,29.0
Kütahya,38.933,29.962,4.6,25.3
Kütahya,38.93,29.94,4.2,33.0
Afyonkarahisar,38.9,31.3,4.1,33.0
İzmir,38.16,26.8,4.8,10.0
Kütahya,39.039,29.541999999999998,4.5,36.4
Kütahya,39.315,29.234,4.7,34.1
Kütahya,39.308,29.283,4.6,17.0
Uşak,38.9,29.7,4.2,10.0
Uşak,38.8,30.0,4.4,10.0
Kütahya,39.039,29.534000000000002,4.7,9.4
Kütahya,38.97,29.33,4.0,17.0
Kütahya,39.012,29.639,4.8,15.8
Kütahya,38.98,30.02,4.3,32.0
Kütahya,38.94,29.81,4.3,37.0
Kütahya,38.86,29.94,4.5,18.0
Balıkesir,39.37,28.79,4.1,46.0
Kütahya,39.3,30.2,4.2,10.0
Kütahya,39.12,29.68,4.1,10.0
Kütahya,39.12,28.74,4.2,37.0
Muğla,36.775,28.664,4.6,39.5
Kütahya,39.01,29.72,4.4,45.0
Kütahya,38.99,29.2,4.2,36.0
Kütahya,39.6,29.6,4.4,33.0
Kütahya,39.01,29.7,5.3,44.0
Manisa,39.06,28.6,4.2,21.0
Kütahya,39.016999999999996,29.824,4.8,42.4
Kütahya,39.124,28.671,5.3,35.0
Kütahya,38.944,30.002,4.9,36.8
Kütahya,39.106,29.361,4.6,55.3
Kütahya,39.054,29.769000000000002,4.7,44.0
Kütahya,38.87,29.98,4.5,36.0
Kütahya,38.97,29.7,4.2,45.0
Kütahya,38.91,29.91,4.3,49.0
Uşak,38.9,29.7,4.5,23.0
Muş,39.22,41.4,4.4,28.0
Kütahya,39.0,29.5,4.6,10.0
Kütahya,39.08,29.9,4.5,25.0
Kütahya,38.99,29.85,4.6,20.0
Uşak,38.7,29.2,4.6,88.0
Kütahya,38.84,29.92,4.3,23.0
Kütahya,38.98,29.6,4.4,59.0
Uşak,38.86,29.4,4.5,67.0
Kütahya,38.98,30.09,4.5,35.0
Kütahya,38.9,29.3,4.5,45.0
Kütahya,38.986,29.829,5.5,17.6
Kütahya,38.982,29.767,5.6,14.8
Uşak,38.8,29.9,4.0,33.0
Uşak,38.8,29.7,4.6,45.0
Kütahya,39.37,29.3,4.4,10.0
Kütahya,39.22,29.38,4.3,16.0
Uşak,38.8,29.7,4.2,73.0
Kütahya,38.92,29.71,4.4,51.0
Kütahya,38.99,29.5,4.3,67.0
Kütahya,39.021,29.919,4.8,46.3
Kütahya,38.998000000000005,29.910999999999998,5.2,36.1
Kütahya,39.21,29.13,4.2,17.0
Kütahya,39.338,29.29,4.6,24.9
Kütahya,39.27,29.7,4.1,41.0
Kütahya,39.01,29.77,4.3,40.0
Balıkesir,39.4,28.0,4.2,33.0
Kütahya,39.373000000000005,29.008000000000003,4.4,20.7
Kütahya,39.09,29.76,4.6,22.0
Kütahya,39.1,28.8,4.7,49.0
Kütahya,39.13,29.31,4.3,10.0
Kütahya,39.13,29.31,4.2,22.0
Kütahya,39.21,29.35,4.2,30.0
Kütahya,39.137,29.406999999999996,4.7,42.9
Balıkesir,39.4,27.9,4.7,15.0
Kütahya,39.01,30.11,4.5,21.0
Kütahya,39.344,29.266,5.1,35.2
Manisa,39.0,27.8,4.2,48.0
Kütahya,39.32,29.09,4.4,33.0
Balıkesir,39.19,28.54,5.1,33.0
Kütahya,39.31,29.18,4.3,10.0
Uşak,38.88,29.89,4.6,32.0
Uşak,38.9,29.9,4.6,33.0
Bilecik,39.7,30.0,4.3,10.0
Uşak,38.9,29.7,4.1,3.0
Kütahya,38.95,29.5,4.2,10.0
Kütahya,39.075,29.723000000000003,4.4,36.4
Kütahya,39.04,29.2,4.2,15.0
Uşak,38.9,29.6,5.1,41.0
Kütahya,38.96,29.44,4.3,10.0
Kütahya,39.129,29.505,4.4,26.1
Kütahya,39.01,29.69,4.4,41.0
Kütahya,39.358000000000004,29.253,4.8,36.3
Manisa,38.9,28.8,4.9,54.0
Balıkesir,39.3,28.7,4.4,25.0
Kütahya,39.12,29.51,4.2,20.0
Kütahya,39.03,29.49,4.4,37.0
Uşak,38.89,29.73,4.6,41.0
Kütahya,38.93,29.3,4.0,55.0
Kütahya,39.12,29.16,5.0,43.0
Kütahya,39.11,29.77,4.6,9.0
Kütahya,39.11,29.9,4.4,10.0
Kütahya,39.01,29.2,4.2,9.0
Kütahya,39.063,29.804000000000002,4.7,39.7
Kütahya,39.1,30.0,4.3,10.0
Kütahya,39.41,29.32,4.0,25.0
Kütahya,39.352,29.337,4.6,19.3
Kütahya,39.03,29.9,4.3,35.0
Kütahya,39.3,29.29,4.6,33.0
Kütahya,39.058,29.644000000000002,4.5,17.4
Kütahya,39.116,29.586,4.7,36.8
Kütahya,39.34,29.13,4.3,21.0
Kütahya,39.2,30.3,4.2,53.0
Kütahya,39.01,29.4,4.3,18.0
Kütahya,39.29,29.24,4.7,36.0
Kütahya,39.4,30.0,4.2,10.0
Kütahya,39.298,29.268,5.0,7.8
Kütahya,39.43,29.4,4.6,33.0
Kütahya,39.09,29.03,4.5,23.0
Kütahya,39.2,29.5,4.3,10.0
Kütahya,39.14,29.8,4.3,58.0
Kütahya,39.18,29.6,4.1,10.0
Kütahya,38.96,29.73,4.5,55.0
Kütahya,39.2,29.2,4.4,10.0
Kütahya,39.141999999999996,29.423000000000002,4.7,9.9
Manisa,38.821,27.947,4.5,43.2
Manisa,38.811,27.851,4.5,52.3
Kütahya,39.16,29.41,4.3,47.0
Kütahya,39.01,30.0,4.2,10.0
Kütahya,39.08,29.5,4.3,42.0
Kütahya,39.29,29.2,4.3,2.0
Kütahya,39.047,29.738000000000003,5.1,39.6
Kütahya,39.36,29.51,4.4,38.0
Kütahya,39.0,29.1,4.2,10.0
Kütahya,39.06,29.68,4.4,37.0
Kütahya,39.12,29.53,4.2,22.0
Kütahya,39.35,30.0,4.3,40.0
Kütahya,38.92,29.7,4.2,33.0
Kütahya,39.29,29.18,4.5,38.0
Balıkesir,39.26,28.5,4.3,33.0
Kütahya,39.0,29.4,4.0,13.0
Uşak,38.8,29.5,4.1,55.0
Kütahya,39.047,29.759,5.1,30.7
Uşak,38.9,29.9,4.3,10.0
Kütahya,39.295,29.516,4.4,50.1
Kütahya,39.15,29.56,5.2,31.0
Kütahya,39.13,29.0,4.1,10.0
Kütahya,39.103,29.369,4.2,55.9
Uşak,38.81,29.71,4.4,7.0
Kütahya,39.242,29.435,4.8,3.4
Kütahya,39.115,29.398000000000003,4.5,45.9
Uşak,38.8,30.0,4.3,10.0
Denizli,38.1,29.2,4.7,33.0
Kütahya,39.5,30.3,5.3,33.0
Uşak,38.9,29.7,5.1,33.0
Kütahya,39.21,29.51,7.2,18.0
Balıkesir,39.2,28.2,4.1,26.0
Mersin,36.9,33.5,5.5,33.0
İzmir,38.43,27.27,4.2,35.0
Muğla,36.8,28.8,4.6,49.0
Muğla,36.9,29.1,4.5,10.0
Van,38.653,43.379,4.7,15.0
Van,38.59,43.339,4.7,15.0
Çankırı,40.66,34.0,4.2,33.0
Muğla,37.0,28.5,5.1,10.0
İzmir,38.7,26.7,4.7,10.0
Muğla,36.9,27.6,4.1,68.0
Muş,39.18,42.55,4.6,66.0
Bursa,40.5,28.4,4.3,10.0
Çorum,40.6,34.2,5.1,33.0
Muğla,36.66,28.42,4.6,69.0
Denizli,37.27,29.44,4.8,45.0
Burdur,37.78,29.91,4.7,6.0
İzmir,38.4,27.6,4.0,10.0
İzmir,38.2,27.6,4.0,10.0
Muğla,36.9,27.4,4.5,10.0
Balıkesir,39.17,28.38,4.9,9.0
Balıkesir,39.16,28.54,4.9,49.0
Balıkesir,39.2,28.4,5.1,13.0
Bingöl,39.315,40.609,4.7,24.8
Muğla,36.57,28.01,4.6,86.0
Muş,39.244,41.448,5.3,35.0
Muğla,36.751999999999995,28.274,5.0,68.3
Sivas,38.94,37.22,4.5,47.0
Balıkesir,39.7,27.8,4.2,10.0
Balıkesir,39.52,27.87,4.7,21.0
Samsun,41.6,36.2,4.6,33.0
Muğla,37.0,29.0,4.1,57.0
Bingöl,38.9,41.0,4.3,169.0
Balıkesir,39.3,28.7,4.3,10.0
Manisa,39.12,28.6,4.5,10.0
Artvin,41.0,41.5,4.2,61.0
Van,38.69,43.4,4.3,65.0
Adana,36.82,35.31,4.4,44.0
Kayseri,37.788000000000004,35.285,4.6,57.7
Manisa,39.12,28.58,4.0,10.0
Adana,37.29,35.0,4.6,86.0
Balıkesir,39.15,28.49,4.6,36.0
Manisa,39.03,28.57,4.6,35.0
Balıkesir,39.3,28.1,4.0,10.0
Manisa,39.0,28.6,4.7,25.0
Manisa,39.1,28.0,4.1,10.0
Balıkesir,39.209,28.31,4.6,31.0
Balıkesir,39.14,28.546999999999997,5.2,14.5
Muğla,36.71,28.5,4.3,13.0
Konya,38.4,31.9,4.4,26.0
Konya,38.4,31.9,4.3,33.0
Manisa,39.2,28.0,4.1,10.0
Kütahya,39.11,28.62,4.6,10.0
Kars,40.29,42.92,4.0,62.0
Balıkesir,39.33,28.1,4.3,10.0
İzmir,38.33,26.5,4.3,57.0
İzmir,38.467,26.444000000000003,5.5,15.2
Manisa,39.126999999999995,28.503,4.9,41.0
Denizli,38.09,29.02,4.7,29.0
Manisa,38.55,28.46,6.5,4.0
Balıkesir,39.12,28.2,4.5,51.0
Balıkesir,39.3,28.2,4.3,10.0
Balıkesir,39.3,28.1,4.7,52.0
Manisa,39.03,28.27,4.6,37.0
Manisa,39.16,28.0,4.4,44.0
Manisa,39.08,28.44,4.7,42.0
Manisa,39.02,28.9,4.6,25.0
Balıkesir,39.150999999999996,28.483,4.8,36.3
Manisa,39.0,28.0,4.0,10.0
Manisa,38.78,28.51,4.8,40.0
Balıkesir,39.25,28.44,6.0,37.0
Manisa,39.031,28.353,4.9,29.3
Manisa,38.75,27.81,4.3,35.0
Muğla,36.6,28.6,4.6,10.0
Manisa,39.08,28.65,4.7,20.0
Kütahya,39.17,28.7,4.6,37.0
Manisa,38.9,28.6,4.5,53.0
